#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
175	48.16	55.09	54.96	46.75	53.96	60.28	48.15	36.15
176	48.37	55.63	55.57	47.00	54.42	60.87	48.52	36.19
177	48.60	56.16	56.14	47.25	54.87	61.43	48.91	36.22
178	48.84	56.64	56.67	47.52	55.33	61.97	49.30	36.25
179	49.09	57.11	57.17	47.78	55.77	62.46	49.70	36.28
180	49.34	57.56	57.63	48.05	56.22	62.93	50.09	36.32
181	49.58	57.97	58.07	48.32	56.65	63.38	50.49	36.35
182	49.84	58.38	58.47	48.58	57.08	63.80	50.89	36.39
183	50.09	58.74	58.84	48.85	57.50	64.14	51.27	36.42
184	50.35	58.93	58.98	49.12	57.90	63.92	51.65	36.47
185	50.60	58.83	58.77	49.39	58.19	63.21	51.99	36.50
186	50.83	58.50	58.29	49.62	58.36	62.28	52.30	36.55
187	51.02	58.02	57.67	49.81	58.38	61.29	52.52	36.59
188	51.18	57.48	56.97	49.95	58.29	60.33	52.66	36.64
189	51.29	56.90	56.24	50.03	58.13	59.43	52.72	36.69
190	51.37	56.32	55.53	50.06	57.90	58.60	52.70	36.74
191	51.40	55.75	54.84	50.05	57.64	57.83	52.63	36.79
192	51.39	55.21	54.17	50.01	57.35	57.13	52.49	36.85
193	51.36	54.69	53.56	49.94	57.04	56.47	52.31	36.90
194	51.31	54.20	52.97	49.85	56.71	55.88	52.10	36.96
195	51.23	53.74	52.42	49.73	56.37	55.32	51.86	37.02
196	51.15	53.30	51.91	49.60	56.03	54.81	51.60	37.08
197	51.05	52.89	51.44	49.46	55.68	54.33	51.33	37.14
198	50.94	52.50	50.99	49.31	55.34	53.87	51.03	37.20
199	50.83	52.14	50.58	49.16	54.99	53.46	50.74	37.26
200	50.71	51.80	50.20	49.00	54.65	53.06	50.44	37.32
201	50.58	51.48	49.83	48.84	54.31	52.68	50.14	37.38
202	50.45	51.18	49.49	48.67	53.98	52.33	49.84	37.43
203	50.33	50.91	49.19	48.51	53.65	52.02	49.55	37.49
204	50.20	50.78	49.08	48.34	53.34	52.25	49.27	37.54
205	50.07	50.95	49.33	48.19	53.12	53.06	49.00	37.59
206	49.95	51.39	49.89	48.05	53.04	54.14	48.78	37.64
207	49.87	51.99	50.63	47.95	53.11	55.29	48.63	37.68
208	49.83	52.67	51.46	47.90	53.30	56.39	48.57	37.73
209	49.83	53.37	52.32	47.91	53.57	57.44	48.60	37.77
210	49.87	54.09	53.17	47.97	53.90	58.40	48.70	37.81
211	49.96	54.78	53.99	48.08	54.28	59.29	48.87	37.85
212	50.08	55.46	54.78	48.22	54.69	60.11	49.11	37.88
213	50.23	56.10	55.51	48.40	55.11	60.86	49.37	37.92
214	50.40	56.71	56.21	48.60	55.54	61.55	49.68	37.95
215	50.59	57.29	56.86	48.82	55.99	62.20	50.02	37.98
216	50.80	57.84	57.47	49.05	56.43	62.80	50.38	38.00
217	51.01	58.36	58.05	49.29	56.88	63.37	50.76	38.03
218	51.24	58.85	58.58	49.55	57.32	63.89	51.14	38.06
219	51.47	59.32	59.08	49.81	57.76	64.39	51.54	38.09
220	51.70	59.76	59.54	50.07	58.20	64.86	51.93	38.12
221	51.94	60.18	59.98	50.33	58.62	65.31	52.32	38.15
222	52.19	60.57	60.39	50.59	59.05	65.73	52.71	38.18
223	52.43	60.93	60.75	50.86	59.47	66.03	53.09	38.22
224	52.67	61.09	60.85	51.11	59.85	65.75	53.47	38.25
225	52.91	60.95	60.61	51.37	60.13	65.00	53.82	38.28
226	53.13	60.60	60.13	51.59	60.27	64.06	54.11	38.32
227	53.32	60.11	59.49	51.78	60.28	63.08	54.32	38.36
228	53.46	59.56	58.79	51.91	60.18	62.13	54.45	38.41
229	53.56	58.98	58.07	51.98	60.00	61.24	54.50	38.45
230	53.61	58.39	57.35	52.01	59.77	60.41	54.48	38.50
